242, Gokusen, TV, Manga, 13, 2004-01-06, 23 min. per ep., R - 17+ (violence & profanity), 7.47, 1726, 13592, 2285, 26424, 170, 2, "Slice of Life, Comedy, Drama, School, Josei, ", 770, 17739, 813, 777, 6325, 26424
244, Agatha Christie no Meitantei Poirot to Marple, TV, Novel, 39, 2004-07-04, 25 min. per ep., G - All Ages, 6.94, 3765, 1258, 4946, 4832, 13, 2, "Historical, Mystery, ", 324, 1556, 450, 479, 2023, 4832
246, Groove Adventure Rave, TV, Manga, 51, 2001-10-13, 24 min. per ep., PG-13 - Teens 13 or older, 7.4, 2019, 26214, 1204, 67680, 348, 6, "Adventure, Comedy, Fantasy, Romance, Shounen, ", 4104, 32893, 5764, 5634, 19285, 67680
248, Ichigo 100%, TV, Manga, 12, 2005-04-06, 23 min. per ep., PG-13 - Teens 13 or older, 6.78, 4400, 40918, 1069, 77833, 232, 6, "Comedy, Ecchi, Harem, Romance, Shounen, ", 2145, 54609, 2166, 3628, 15285, 77833
250, Konjiki no Gash Bell!!, TV, Manga, 150, 2003-04-06, 23 min. per ep., PG-13 - Teens 13 or older, 7.64, 1252, 29825, 1191, 68694, 821, 7, "Adventure, Comedy, Supernatural, Magic, Shounen, ", 5645, 33766, 8209, 8447, 12627, 68694
252, Madlax, TV, Original, 26, 2004-04-06, 24 min. per ep., PG-13 - Teens 13 or older, 7.14, 3045, 9800, 2135, 29561, 136, 0, "Military, Mystery, Psychological, Supernatural, Drama, Magic, Shounen, ", 1304, 12478, 1687, 1729, 12363, 29561
254, Jungle wa Itsumo Hare nochi Guu Deluxe, OVA, Manga, 6, 2002-08-25, 26 min. per ep., PG-13 - Teens 13 or older, 7.92, 659, 5534, 3734, 9677, 25, 4, "Comedy, Slice of Life, ", 149, 7597, 204, 127, 1600, 9677
256, Hoshi no Koe, OVA, Original, 1, 2002-02-02, 25 min., PG-13 - Teens 13 or older, 7.4, 2028, 57259, 830, 105041, 501, 2, "Sci-Fi, Space, Drama, Romance, Mecha, ", 1540, 71708, 736, 465, 30592, 105041
258, Hitsuji no Uta, OVA, Manga, 4, 2003-05-25, 30 min. per ep., R - 17+ (violence & profanity), 6.37, 6121, 4952, 3406, 12094, 33, 2, "Horror, Drama, Vampire, ", 322, 6201, 313, 413, 4845, 12094
260, Happy☆Lesson (TV), TV, Manga, 13, 2002-04-01, 23 min. per ep., PG-13 - Teens 13 or older, 6.77, 4449, 9129, 2696, 19719, 21, 8, "Comedy, Drama, Harem, Romance, Slice of Life, ", 771, 12655, 726, 961, 4606, 19719
262, Happy☆Lesson: The Final, OVA, Manga, 3, 2004-05-25, 30 min. per ep., PG-13 - Teens 13 or older, 6.93, 3815, 3346, 4237, 7178, 5, 4, "Comedy, Harem, Romance, School, ", 151, 5022, 120, 82, 1803, 7178
264, Hajime no Ippo: Champion Road, Special, Manga, 1, 2003-04-18, 1 hr. 30 min., PG-13 - Teens 13 or older, 8.37, 184, 41088, 1261, 64743, 148, 6, "Comedy, Shounen, Sports, ", 805, 55827, 321, 214, 7576, 64743
266, Gunparade March: Arata Naru Kougunka, TV, Game, 12, 2003-02-06, 23 min. per ep., PG-13 - Teens 13 or older, 6.9, 3919, 4647, 3474, 11496, 22, 4, "Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life, ", 441, 6371, 375, 425, 3884, 11496
268, Golden Boy, OVA, Manga, 6, 1995-10-27, 29 min. per ep., R+ - Mild Nudity, 8.04, 504, 91117, 519, 156208, 2352, 2, "Adventure, Comedy, Ecchi, ", 4220, 114384, 2855, 2485, 32264, 156208
270, Hellsing, TV, Manga, 13, 2001-10-11, 23 min. per ep., R - 17+ (violence & profanity), 7.6, 1347, 220739, 126, 396358, 4831, 6, "Action, Horror, Supernatural, Vampire, Seinen, ", 13857, 283606, 11689, 11661, 75545, 396358
272, Noir, TV, Original, 26, 2001-04-06, 24 min. per ep., PG-13 - Teens 13 or older, 7.38, 2125, 28424, 1070, 77832, 747, 0, "Action, Mystery, Drama, ", 3128, 35183, 4626, 4710, 30185, 77832
274, Kiddy Grade, TV, Original, 24, 2002-10-09, 23 min. per ep., R+ - Mild Nudity, 7.28, 2489, 14408, 1949, 34632, 255, 9, "Action, Sci-Fi, Super Power, Ecchi, Mecha, ", 1214, 19604, 1777, 2120, 9917, 34632
276, Mahoromatic: Automatic Maiden, TV, Manga, 12, 2001-10-05, 24 min. per ep., R+ - Mild Nudity, 7.26, 2574, 19782, 1712, 42814, 177, 6, "Comedy, Ecchi, Military, Romance, Sci-Fi, ", 1443, 26495, 1552, 1450, 11874, 42814
278, Viewtiful Joe, TV, Game, 51, 2004-10-02, 20 min. per ep., PG-13 - Teens 13 or older, 6.86, 4094, 3092, 4248, 7143, 26, 0, "Action, Sci-Fi, Comedy, Shounen, ", 271, 3933, 523, 897, 1519, 7143
280, Animal Yokochou, TV, Manga, 51, 2005-10-04, 23 min. per ep., G - All Ages, 7.01, 3519, 371, 7139, 1764, 7, 2, "Adventure, Comedy, Fantasy, Shoujo, ", 125, 403, 244, 313, 679, 1764
282, Angel Heart, TV, Manga, 50, 2005-10-04, 23 min. per ep., PG-13 - Teens 13 or older, 7.35, 2216, 3535, 3480, 11417, 54, 4, "Action, Mystery, Drama, Romance, Seinen, ", 793, 4183, 935, 1004, 4502, 11417
284, Area 88 (TV), TV, Manga, 12, 2004-01-09, 25 min. per ep., PG-13 - Teens 13 or older, 7.11, 3146, 3618, 3826, 9161, 54, 4, "Action, Drama, Military, Romance, Shounen, ", 305, 4722, 427, 394, 3313, 9161
286, B&#039;T X, TV, Unknown, 25, 1996-04-06, 22 min. per ep., PG-13 - Teens 13 or older, 7.14, 3027, 3371, 4263, 7039, 43, 4, "Adventure, Mecha, Sci-Fi, Shounen, ", 250, 4581, 322, 406, 1480, 7039
288, Bakuten Shoot Beyblade, TV, Manga, 51, 2001-01-08, 23 min. per ep., PG - Children, 6.8, 4300, 39761, 1308, 62390, 278, 6, "Action, Sci-Fi, Adventure, Comedy, Sports, Shounen, ", 1108, 53543, 1330, 3335, 3074, 62390
290, Seikai no Monshou, TV, Light novel, 13, 1998-01-03, 26 min. per ep., PG-13 - Teens 13 or older, 7.79, 913, 13109, 2036, 32198, 362, 8, "Action, Military, Sci-Fi, Space, Romance, ", 984, 16760, 848, 638, 12968, 32198
292, Dear Boys, TV, Manga, 26, 2003-04-07, 24 min. per ep., PG-13 - Teens 13 or older, 6.95, 3731, 7075, 3090, 14922, 43, 2, "Drama, Shounen, Sports, ", 725, 9109, 779, 1181, 3128, 14922
294, Divergence Eve, TV, Original, 13, 2003-07-02, 24 min. per ep., R+ - Mild Nudity, 6.02, 7307, 2873, 3876, 8913, 7, 2, "Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space, ", 347, 4009, 411, 715, 3431, 8913
296, Dragon Drive, TV, Manga, 38, 2002-07-04, 25 min. per ep., PG - Children, 6.83, 4181, 6722, 2929, 16660, 40, 2, "Action, Sci-Fi, Adventure, Comedy, Fantasy, School, Shounen, ", 1036, 8769, 1455, 1535, 3865, 16660
298, .hack//Tasogare no Udewa Densetsu, TV, Manga, 12, 2003-01-09, 23 min. per ep., PG-13 - Teens 13 or older, 6.7, 4735, 28039, 1477, 53109, 157, 11, "Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen, ", 1053, 38453, 1672, 2036, 9895, 53109
300, 3x3 Eyes, OVA, Manga, 4, 1991-07-25, 30 min. per ep., R - 17+ (violence & profanity), 6.9, 3901, 8849, 2784, 18373, 78, 4, "Action, Demons, Fantasy, Horror, Romance, ", 460, 11779, 530, 579, 5025, 18373
302, Mirai Shounen Conan, TV, Novel, 26, 1978-04-04, 29 min. per ep., PG-13 - Teens 13 or older, 8.13, 404, 7782, 2530, 22152, 259, 8, "Adventure, Drama, Sci-Fi, ", 908, 9824, 816, 488, 10116, 22152
304, Aa! Megami-sama! Movie, Movie, Original, 1, 2000-10-21, 1 hr. 46 min., PG-13 - Teens 13 or older, 7.63, 1263, 18580, 2012, 32748, 94, 4, "Comedy, Magic, Romance, Seinen, Supernatural, ", 354, 26856, 303, 178, 5057, 32748
306, Abenobashi Mahou☆Shoutengai, TV, Original, 13, 2002-04-04, 24 min. per ep., R+ - Mild Nudity, 7.35, 2213, 24381, 1399, 57438, 264, 2, "Comedy, Parody, Ecchi, Fantasy, ", 2225, 30404, 2714, 2572, 19523, 57438
308, Zettai Shounen, TV, Original, 26, 2005-05-21, 25 min. per ep., PG-13 - Teens 13 or older, 7.01, 3550, 2589, 3259, 13466, 50, 2, "Fantasy, Drama, Mystery, Sci-Fi, Shounen, ", 557, 3221, 719, 726, 8243, 13466
310, Chiisana Obake Acchi, Kocchi, Socchi, TV, Picture book, 50, 1991-04-09, 25 min. per ep., G - All Ages, 6.16, 6894, 456, 7661, 1367, 2, 0, "Comedy, Supernatural, ", 34, 733, 47, 118, 435, 1367
312, Ace wo Nerae!: Final Stage, OVA, Unknown, 12, 1989-10-25, 24 min. per ep., PG-13 - Teens 13 or older, 6.51, 5546, 224, 8366, 962, 2, 4, "Action, Drama, Sports, ", 41, 353, 28, 54, 486, 962
314, Ace wo Nerae! 2, OVA, Manga, 13, 1988-07-25, 24 min. per ep., PG-13 - Teens 13 or older, 6.76, 4480, 292, 7939, 1195, 6, 6, "Drama, Shoujo, Sports, ", 59, 442, 69, 59, 566, 1195
316, Nageki no Kenkou Yuuryouji, OVA, Unknown, 3, 1994-08-05, 24 min. per ep., Rx - Hentai, 6.33, , 1329, 5742, 3335, 13, 0, "Comedy, Hentai, Yuri, ", 174, 1954, 115, 104, 988, 3335
318, Hand Maid May, TV, Original, 10, 2000-07-26, 23 min. per ep., PG-13 - Teens 13 or older, 6.82, 4232, 10408, 2622, 20921, 31, 4, "Comedy, Ecchi, Harem, Romance, Sci-Fi, ", 617, 14537, 589, 796, 4382, 20921
320, A Kite, OVA, Original, 2, 1998-02-25, 26 min. per ep., Rx - Hentai, 6.66, , 18959, 1947, 34688, 143, 4, "Action, Hentai, Police, Drama, ", 709, 25067, 357, 410, 8145, 34688
322, Paradise Kiss, TV, Manga, 12, 2005-10-14, 24 min. per ep., R - 17+ (violence & profanity), 7.9, 704, 52832, 828, 105730, 2045, 4, "Slice of Life, Comedy, Drama, Romance, Josei, ", 3450, 67913, 3227, 3397, 27743, 105730
324, Kidou Keisatsu Patlabor: On Television, TV, Original, 47, 1989-10-11, 25 min. per ep., PG-13 - Teens 13 or older, 7.77, 947, 5565, 2630, 20744, 259, 12, "Sci-Fi, Comedy, Police, Mecha, ", 1280, 7003, 1242, 776, 10443, 20744
326, Petshop of Horrors, TV, Manga, 4, 1999-03-02, 22 min. per ep., R - 17+ (violence & profanity), 7.36, 2193, 20698, 1806, 39235, 278, 2, "Horror, Josei, Mystery, Supernatural, ", 729, 26765, 656, 615, 10470, 39235
328, Piano, TV, Original, 10, 2002-11-11, 24 min. per ep., G - All Ages, 6.07, 7185, 2374, 4380, 6511, 6, 2, "Music, Slice of Life, Drama, Romance, Shoujo, ", 210, 2961, 304, 560, 2476, 6511
330, Midori no Hibi, TV, Manga, 13, 2004-04-04, 24 min. per ep., R+ - Mild Nudity, 7.39, 2076, 61486, 806, 108160, 505, 2, "Comedy, Drama, Romance, Ecchi, Shounen, ", 2748, 79565, 2580, 3102, 20165, 108160
332, Dokidoki♡Densetsu: Mahoujin Guruguru, TV, Manga, 38, 2000-04-04, 23 min. per ep., G - All Ages, 7.39, 2063, 879, 6368, 2537, 11, 4, "Adventure, Comedy, Magic, Fantasy, Shounen, ", 123, 1220, 140, 140, 914, 2537
334, Marmalade Boy, TV, Manga, 76, 1994-03-13, 24 min. per ep., PG-13 - Teens 13 or older, 7.62, 1300, 12318, 2103, 30296, 450, 4, "Comedy, Drama, Romance, Shoujo, ", 2034, 15417, 2328, 2323, 8194, 30296
336, Ginyuu Mokushiroku Meine Liebe, TV, Visual novel, 13, 2004-11-04, 24 min. per ep., PG-13 - Teens 13 or older, 6.5, 5599, 3117, 3637, 10320, 31, 4, "Fantasy, Shoujo, ", 429, 3863, 598, 859, 4571, 10320
338, Versailles no Bara, TV, Manga, 40, 1979-10-10, 23 min. per ep., PG-13 - Teens 13 or older, 8.38, 181, 14084, 1662, 44393, 1661, 6, "Military, Historical, Drama, Romance, Shoujo, ", 2840, 16938, 2748, 1545, 20322, 44393
340, Mutsu Enmei Ryuu Gaiden: Shura no Toki, TV, Manga, 26, 2004-04-06, 23 min. per ep., R - 17+ (violence & profanity), 7.65, 1229, 7208, 2934, 16610, 114, 2, "Action, Historical, Martial Arts, Samurai, Shounen, ", 844, 9129, 622, 663, 5352, 16610
342, Starship Operators, TV, Light novel, 13, 2005-01-05, 24 min. per ep., PG-13 - Teens 13 or older, 7.05, 3389, 3956, 3499, 11301, 34, 2, "Drama, Military, Sci-Fi, Space, ", 449, 5028, 505, 564, 4755, 11301
344, Futatsu no Spica, TV, Manga, 20, 2003-11-01, 25 min. per ep., PG-13 - Teens 13 or older, 7.45, 1803, 2716, 4276, 6962, 53, 2, "Sci-Fi, Supernatural, Drama, School, ", 227, 3442, 378, 312, 2603, 6962
346, W: Wish, TV, Visual novel, 13, 2004-10-03, 12 min. per ep., PG-13 - Teens 13 or older, 6.27, 6533, 4223, 3444, 11753, 12, 2, "Drama, Harem, Romance, School, Slice of Life, ", 435, 5933, 407, 537, 4441, 11753
348, Binzume Yousei, TV, Original, 13, 2003-10-03, 13 min. per ep., G - All Ages, 6.52, 5514, 6022, 3185, 14170, 46, 0, "Comedy, Fantasy, Magic, Slice of Life, ", 487, 7732, 760, 1308, 3883, 14170
350, Ojamajo Doremi, TV, Original, 51, 1999-02-07, 24 min. per ep., G - All Ages, 7.2, 2817, 11936, 2298, 26095, 283, 4, "Comedy, Magic, ", 1103, 17178, 1271, 1602, 4941, 26095
352, Motto! Ojamajo Doremi, TV, Unknown, 50, 2001-02-04, 24 min. per ep., G - All Ages, 7.33, 2314, 5445, 3503, 11291, 63, 8, "Magic, Fantasy, Comedy, Shoujo, ", 324, 8161, 434, 519, 1853, 11291
354, UG☆Ultimate Girls, TV, Unknown, 12, 2005-01-10, 13 min. per ep., R+ - Mild Nudity, 5.68, 8056, 2633, 4351, 6656, 3, 0, "Comedy, Ecchi, Magic, Sci-Fi, ", 289, 3445, 278, 567, 2077, 6656
356, Fate/stay night, TV, Visual novel, 24, 2006-01-07, 24 min. per ep., R - 17+ (violence & profanity), 7.52, 1575, 275110, 82, 500608, 5875, 20, "Action, Supernatural, Magic, Romance, Fantasy, ", 20312, 350255, 14731, 15584, 99726, 500608
358, Iriya no Sora, UFO no Natsu, OVA, Light novel, 6, 2005-01-28, 27 min. per ep., R+ - Mild Nudity, 7.07, 3299, 9114, 2642, 20513, 68, 2, "Sci-Fi, Drama, Romance, ", 604, 11679, 546, 517, 7167, 20513
360, Himiko-den, TV, Game, 12, 1999-01-07, 23 min. per ep., PG-13 - Teens 13 or older, 6.32, 6317, 1430, 5211, 4246, 3, 2, "Adventure, Supernatural, Drama, Fantasy, ", 178, 1923, 223, 246, 1676, 4246
362, Memories Off 2nd, OVA, Visual novel, 3, 2003-01-22, 30 min. per ep., PG-13 - Teens 13 or older, 6.42, 5923, 1202, 5941, 3040, 1, 4, "Romance, Drama, ", 83, 1728, 82, 56, 1091, 3040
364, Gallery Fake, TV, Manga, 37, 2005-01-08, 25 min. per ep., PG-13 - Teens 13 or older, 7.58, 1400, 2131, 3955, 8437, 44, 2, "Mystery, Seinen, ", 464, 2585, 557, 503, 4328, 8437
366, AIKa, OVA, Original, 7, 1997-04-25, 30 min. per ep., R+ - Mild Nudity, 6, 7340, 9999, 2607, 21086, 39, 4, "Action, Ecchi, Adventure, Comedy, Sci-Fi, ", 677, 13266, 610, 1152, 5381, 21086
368, Bible Black, OVA, Visual novel, 6, 2001-07-21, 30 min. per ep., Rx - Hentai, 6.83, , 20514, 1811, 38980, 475, 9, "Hentai, ", 1786, 28751, 1104, 1825, 5514, 38980
370, Burn Up Excess, TV, Original, 13, 1997-12-12, 25 min. per ep., PG-13 - Teens 13 or older, 6.66, 4919, 3137, 4185, 7399, 17, 6, "Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen, ", 240, 4358, 300, 312, 2189, 7399
372, Cardcaptor Sakura Movie 2: Fuuin Sareta Card, Movie, Manga, 1, 2000-07-15, 1 hr. 22 min., PG - Children, 8.29, 243, 46205, 1092, 75823, 1196, 8, "Comedy, Drama, Fantasy, Magic, Romance, Shoujo, ", 680, 65932, 405, 234, 8572, 75823
374, Bannou Bunka Neko-Musume DASH!, OVA, Unknown, 12, 1998-09-23, 24 min. per ep., R - 17+ (violence & profanity), 6.48, 5666, 1559, 5343, 3959, 6, 2, "Action, Comedy, Ecchi, Romance, Sci-Fi, ", 126, 2243, 168, 211, 1211, 3959
376, Elfen Lied Special, Special, Manga, 1, 2005-04-21, 25 min., R+ - Mild Nudity, 7.3, 2416, 85169, 611, 136890, 272, 2, "Horror, Psychological, Supernatural, Drama, Ecchi, ", 946, 119345, 650, 394, 15555, 136890
378, eX-Driver the Movie, Movie, Original, 1, 2002-04-20, 1 hr. 2 min., PG-13 - Teens 13 or older, 6.77, 4443, 1664, 5756, 3311, 1, 4, "Action, Adventure, Cars, Comedy, Sci-Fi, Shounen, ", 57, 2451, 46, 34, 723, 3311
380, Fushigi Yuugi OVA, OVA, Manga, 3, 1996-10-25, 28 min. per ep., PG-13 - Teens 13 or older, 7.25, 2604, 9226, 2933, 16629, 84, 6, "Adventure, Fantasy, Romance, Comedy, Historical, Shoujo, ", 198, 13369, 220, 163, 2679, 16629
382, Futari Ecchi, OVA, Manga, 4, 2002-07-26, 28 min. per ep., R+ - Mild Nudity, 6.49, 5636, 12600, 2448, 23529, 33, 4, "Comedy, Ecchi, Romance, Seinen, Slice of Life, ", 699, 16907, 486, 637, 4800, 23529
384, Gantz, TV, Manga, 13, 2004-04-13, 22 min. per ep., R+ - Mild Nudity, 7.2, 2809, 109960, 355, 212435, 1957, 6, "Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi, ", 6687, 137414, 5896, 10432, 52006, 212435
386, H2, TV, Unknown, 41, 1995-06-01, 24 min. per ep., PG-13 - Teens 13 or older, 7.36, 2182, 2004, 4686, 5575, 14, 2, "Comedy, Romance, Shounen, Sports, ", 345, 2577, 351, 264, 2038, 5575
388, Capeta, TV, Manga, 52, 2005-10-04, 23 min. per ep., PG - Children, 7.89, 713, 6118, 3314, 13005, 145, 2, "Cars, Shounen, Sports, ", 660, 7735, 632, 678, 3300, 13005
390, Suzuka, TV, Manga, 26, 2005-07-07, 23 min. per ep., PG-13 - Teens 13 or older, 7.32, 2361, 39488, 1039, 80660, 629, 4, "Sports, Drama, Romance, Shounen, ", 3047, 50300, 2801, 3529, 20983, 80660
392, Yuu☆Yuu☆Hakusho, TV, Manga, 112, 1992-10-10, 24 min. per ep., PG-13 - Teens 13 or older, 8.48, 115, 135968, 246, 273835, 11026, 13, "Action, Comedy, Demons, Supernatural, Martial Arts, Shounen, ", 23151, 161662, 22345, 11313, 55364, 273835
394, Ai Yori Aoshi: Enishi, TV, Manga, 12, 2003-10-13, 23 min. per ep., PG-13 - Teens 13 or older, 7.23, 2674, 24666, 1695, 43390, 71, 4, "Comedy, Drama, Harem, Romance, Slice of Life, ", 879, 34050, 936, 932, 6593, 43390
396, Seikai no Senki, TV, Light novel, 13, 2000-04-14, 25 min. per ep., PG-13 - Teens 13 or older, 7.82, 850, 10489, 2541, 21988, 227, 8, "Action, Military, Romance, Sci-Fi, Space, ", 694, 13749, 603, 420, 6522, 21988
398, Seikai no Senki III, OVA, Light novel, 2, 2005-08-06, 37 min. per ep., PG-13 - Teens 13 or older, 7.81, 867, 6753, 3344, 12686, 46, 4, "Action, Military, Romance, Sci-Fi, Space, ", 258, 8979, 159, 74, 3216, 12686
400, Seihou Bukyou Outlaw Star, TV, Manga, 24, 1998-01-09, 25 min. per ep., R+ - Mild Nudity, 7.96, 608, 43584, 904, 95584, 1858, 8, "Action, Sci-Fi, Adventure, Space, Comedy, ", 4165, 54304, 4187, 2316, 30612, 95584
402, Otogi Juushi Akazukin OVA, OVA, Original, 1, 2005-02-20, 37 min., PG-13 - Teens 13 or older, 6.64, 5023, 467, 7911, 1217, 1, 2, "Adventure, Comedy, Magic, Fantasy, ", 26, 680, 28, 26, 457, 1217
404, Bastard!!: Ankoku no Hakaishin, OVA, Manga, 6, 1992-08-25, 26 min. per ep., R+ - Mild Nudity, 6.87, 4019, 11900, 2412, 24171, 116, 2, "Action, Adventure, Comedy, Ecchi, Fantasy, Seinen, ", 643, 15428, 633, 833, 6634, 24171
406, Buzzer Beater, TV, Web manga, 13, 2005-02-05, 25 min. per ep., PG-13 - Teens 13 or older, 6.66, 4920, 4443, 3681, 10034, 12, 4, "Shounen, Sports, ", 290, 6268, 339, 623, 2514, 10034
408, Final Fantasy VII: Last Order, Special, Game, 1, 2005-09-14, 25 min., PG-13 - Teens 13 or older, 7.42, 1927, 32821, 1479, 53040, 138, 2, "Action, Adventure, Drama, Fantasy, Sci-Fi, ", 336, 45062, 253, 123, 7266, 53040
412, Kore ga Watashi no Goshujinsama, TV, Manga, 12, 2005-04-07, 24 min. per ep., R+ - Mild Nudity, 6.64, 5014, 31960, 1301, 62535, 130, 2, "Comedy, Ecchi, Slice of Life, ", 2017, 41251, 2586, 4197, 12484, 62535
416, Kurenai no Buta, Movie, Manga, 1, 1992-07-18, 1 hr. 33 min., G - All Ages, 8.03, 520, 62160, 878, 99628, 732, 2, "Action, Adventure, Comedy, Drama, Historical, Military, Romance, ", 806, 80658, 538, 293, 17333, 99628
418, Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!, Movie, Unknown, 1, 1991-11-02, 1 hr. 14 min., PG-13 - Teens 13 or older, 7.36, 2196, 8429, 3086, 14930, 17, 2, "Adventure, Comedy, Shounen, ", 127, 12506, 123, 77, 2097, 14930
420, Spriggan, Movie, Manga, 1, 1998-09-05, 1 hr. 30 min., R - 17+ (violence & profanity), 6.77, 4472, 8637, 3005, 15714, 37, 2, "Adventure, Military, Sci-Fi, Shounen, ", 212, 11438, 136, 128, 3800, 15714
422, Stratos 4 OVA, OVA, Unknown, 2, 2004-05-25, 30 min. per ep., PG-13 - Teens 13 or older, 6.84, 4168, 1073, 6461, 2433, 2, 8, "Comedy, Military, Sci-Fi, Shounen, ", 50, 1594, 51, 38, 700, 2433
424, Dirty Pair, TV, Light novel, 24, 1985-07-15, 25 min. per ep., PG-13 - Teens 13 or older, 7.21, 2770, 3038, 3297, 13138, 90, 10, "Adventure, Comedy, Police, Sci-Fi, ", 902, 3995, 774, 492, 6975, 13138
426, Final Fantasy, OVA, Game, 4, 1994-03-21, 30 min. per ep., PG-13 - Teens 13 or older, 6.22, 6684, 4867, 3451, 11706, 21, 0, "Action, Adventure, Comedy, Fantasy, ", 207, 6898, 324, 373, 3904, 11706
428, Kaleido Star: Aratanaru Tsubasa - Extra Stage, OVA, Original, 1, 2004-09-24, 24 min., PG - Children, 7.65, 1222, 5610, 3605, 10507, 22, 4, "Adventure, Comedy, Sports, Drama, Shoujo, ", 120, 8352, 92, 57, 1886, 10507
430, Fullmetal Alchemist: The Conqueror of Shamballa, Movie, Manga, 1, 2005-07-23, 1 hr. 45 min., PG-13 - Teens 13 or older, 7.69, 1125, 146887, 329, 222249, 590, 4, "Military, Comedy, Historical, Drama, Fantasy, Shounen, ", 1490, 198368, 881, 472, 21038, 222249
432, Iria: Zeiram The Animation, OVA, Original, 6, 1994-06-23, 27 min. per ep., R - 17+ (violence & profanity), 7.18, 2889, 5685, 3340, 12757, 68, 0, "Action, Adventure, Space, Sci-Fi, ", 404, 7389, 353, 242, 4369, 12757
434, Legend of Lemnear: Kyokuguro no Tsubasa Valkisas, OVA, Original, 1, 1989-07-25, 45 min., R+ - Mild Nudity, 5.6, 8200, 2149, 5204, 4265, 2, 2, "Action, Adventure, Fantasy, ", 83, 2842, 51, 52, 1237, 4265
438, Phantom The Animation, OVA, Visual novel, 3, 2004-02-27, 30 min. per ep., R - 17+ (violence & profanity), 6.62, 5126, 4635, 3615, 10438, 16, 2, "Action, Drama, Shounen, ", 223, 6265, 191, 207, 3552, 10438
440, Shoujo Kakumei Utena, TV, Original, 39, 1997-04-02, 23 min. per ep., PG-13 - Teens 13 or older, 8.21, 309, 30600, 836, 104646, 4564, 4, "Mystery, Comedy, Psychological, Drama, Fantasy, Shoujo, ", 7903, 36455, 7142, 3835, 49311, 104646
442, Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!, Movie, Manga, 1, 2004-08-21, 1 hr. 30 min., PG-13 - Teens 13 or older, 7.17, 2934, 96133, 550, 149305, 221, 6, "Adventure, Comedy, Historical, Supernatural, Drama, Shounen, ", 795, 142441, 350, 303, 5416, 149305
444, Maria-sama ga Miteru: Haru, TV, Light novel, 13, 2004-07-04, 24 min. per ep., PG-13 - Teens 13 or older, 7.79, 907, 8832, 2852, 17530, 63, 8, "Drama, Romance, School, Shoujo, Shoujo Ai, ", 488, 11776, 450, 374, 4442, 17530
446, Weiß Kreuz Glühen, TV, Unknown, 13, 2002-11-28, 20 min. per ep., R - 17+ (violence & profanity), 6.68, 4870, 3024, 4103, 7744, 26, 3, "Action, Drama, Shounen, ", 195, 4132, 310, 403, 2704, 7744
448, Tenjou Tenge: The Ultimate Fight, OVA, Manga, 2, 2005-03-16, 24 min. per ep., R - 17+ (violence & profanity), 7.14, 3062, 19011, 2023, 32462, 37, 2, "Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural, ", 381, 26517, 299, 164, 5101, 32462
450, InuYasha: Kagami no Naka no Mugenjo, Movie, Manga, 1, 2002-12-21, 1 hr. 39 min., PG-13 - Teens 13 or older, 7.75, 991, 37624, 1278, 63905, 238, 2, "Adventure, Demons, Drama, Fantasy, Historical, Romance, Shounen, Supernatural, ", 481, 56328, 359, 174, 6563, 63905
452, InuYasha: Toki wo Koeru Omoi, Movie, Manga, 1, 2001-12-22, 1 hr. 39 min., PG-13 - Teens 13 or older, 7.68, 1151, 35317, 1359, 59938, 129, 2, "Adventure, Comedy, Demons, Drama, Fantasy, Historical, Romance, Shounen, Super Power, ", 416, 52805, 334, 151, 6232, 59938
454, .hack//Gift, OVA, Original, 1, 2003-11-16, 26 min., R+ - Mild Nudity, 6.29, 6422, 8191, 2900, 16983, 24, 3, "Comedy, Fantasy, Game, ", 179, 12565, 192, 225, 3822, 16983
456, Gokujou Seitokai, TV, Manga, 26, 2005-04-07, 25 min. per ep., PG-13 - Teens 13 or older, 7.02, 3499, 4880, 3180, 14185, 55, 2, "Comedy, School, Slice of Life, ", 671, 6365, 838, 966, 5345, 14185
458, Buttobi!! CPU, OVA, Unknown, 3, 1997-04-25, 27 min. per ep., R+ - Mild Nudity, 6.37, 6110, 2186, 4950, 4831, 9, 2, "Comedy, Ecchi, Magic, Sci-Fi, Seinen, ", 143, 3016, 95, 103, 1474, 4831
460, One Piece Movie 2: Nejimaki-jima no Daibouken, Movie, Manga, 1, 2001-03-03, 55 min., PG-13 - Teens 13 or older, 7.28, 2497, 28225, 1596, 47207, 23, 4, "Action, Adventure, Comedy, Super Power, Fantasy, Shounen, ", 370, 42352, 214, 145, 4126, 47207
462, One Piece Movie 4: Dead End no Bouken, Movie, Manga, 1, 2003-03-01, 1 hr. 35 min., PG-13 - Teens 13 or older, 7.7, 1115, 29079, 1535, 50085, 39, 2, "Action, Adventure, Comedy, Super Power, Fantasy, Shounen, ", 416, 44215, 245, 166, 5043, 50085
